transaction_id,date,account_code,account_name,debit,credit,description,reference
20834,2024-09-01,5200,Utilities Expense,41583.14,0.0,Depreciation,REF020834
20835,2024-12-18,2100,Accrued Liabilities,0.0,20880.16,Adjustment Entry,REF020835
20836,2024-01-19,2000,Accounts Payable,0.0,16299.65,Purchase Order,REF020836
20837,2024-03-01,2000,Accounts Payable,0.0,31521.51,Customer Payment,REF020837
20838,2024-03-30,1000,Cash,0.0,2344.8,Interest Payment,REF020838
20839,2024-03-04,2100,Accrued Liabilities,0.0,25432.95,Salary Payment,REF020839
20840,2024-07-19,2100,Accrued Liabilities,0.0,21705.85,Interest Payment,REF020840
20841,2024-10-07,3000,Revenue,0.0,30973.28,Rent Payment,REF020841
20842,2024-04-27,1000,Cash,7510.5,0.0,Customer Payment,REF020842
20843,2024-08-23,6000,Marketing Expense,0.0,44773.67,Sales Transaction,REF020843
20844,2024-02-25,5200,Utilities Expense,25917.99,0.0,Supplier Payment,REF020844
20845,2024-01-12,2100,Accrued Liabilities,0.0,13105.82,Bank Transfer,REF020845
20846,2024-04-11,2000,Accounts Payable,0.0,17508.41,Sales Transaction,REF020846
20847,2024-10-02,1500,Inventory,0.0,44416.15,Rent Payment,REF020847
20848,2024-02-04,1700,Prepaid Expenses,38619.69,0.0,Customer Payment,REF020848
20849,2024-05-25,5200,Utilities Expense,0.0,21411.73,Purchase Order,REF020849
20850,2024-10-14,1200,Accounts Receivable,0.0,43953.15,Salary Payment,REF020850
20851,2024-11-04,6000,Marketing Expense,0.0,11312.72,Depreciation,REF020851
20852,2024-08-13,6000,Marketing Expense,0.0,27385.3,Purchase Order,REF020852
20853,2024-07-28,2100,Accrued Liabilities,0.0,126.8,Purchase Order,REF020853
20854,2024-07-11,4000,Cost of Goods Sold,0.0,13217.93,Depreciation,REF020854
20855,2024-06-21,1700,Prepaid Expenses,0.0,4103.71,Purchase Order,REF020855
20856,2024-09-23,1500,Inventory,9980.88,0.0,Depreciation,REF020856
20857,2024-09-10,6000,Marketing Expense,0.0,32267.12,Interest Payment,REF020857
20858,2024-03-16,5200,Utilities Expense,0.0,10145.43,Depreciation,REF020858
20859,2024-05-31,1000,Cash,15666.21,0.0,Purchase Order,REF020859
20860,2024-12-27,1200,Accounts Receivable,0.0,39340.66,Purchase Order,REF020860
20861,2024-11-30,1700,Prepaid Expenses,7828.63,0.0,Sales Transaction,REF020861
20862,2024-02-26,1700,Prepaid Expenses,0.0,26041.14,Supplier Payment,REF020862
20863,2024-01-09,5200,Utilities Expense,39005.79,0.0,Bank Transfer,REF020863
20864,2024-09-04,5200,Utilities Expense,0.0,47571.23,Interest Payment,REF020864
20865,2024-01-03,1700,Prepaid Expenses,0.0,20426.65,Depreciation,REF020865
20866,2024-06-20,3000,Revenue,0.0,7759.01,Supplier Payment,REF020866
20867,2024-03-06,6000,Marketing Expense,0.0,41789.55,Supplier Payment,REF020867
20868,2024-11-01,1700,Prepaid Expenses,0.0,7257.02,Rent Payment,REF020868
20869,2024-12-26,2100,Accrued Liabilities,39960.26,0.0,Bank Transfer,REF020869
20870,2024-03-09,3000,Revenue,33876.42,0.0,Purchase Order,REF020870
20871,2024-06-27,5100,Rent Expense,42270.14,0.0,Purchase Order,REF020871
20872,2024-11-30,1700,Prepaid Expenses,3775.0,0.0,Sales Transaction,REF020872
20873,2024-01-14,1200,Accounts Receivable,35553.96,0.0,Rent Payment,REF020873
20874,2024-01-08,1700,Prepaid Expenses,21352.23,0.0,Sales Transaction,REF020874
20875,2024-01-05,5000,Salaries Expense,7057.69,0.0,Utility Bill,REF020875
20876,2024-12-29,4000,Cost of Goods Sold,0.0,35717.51,Adjustment Entry,REF020876
20877,2024-10-14,4000,Cost of Goods Sold,0.0,17942.00984231111,Depreciation,REF020877
20878,2024-03-22,5000,Salaries Expense,42073.2,0.0,Depreciation,REF020878
20879,2024-12-30,5100,Rent Expense,10507.69,0.0,Bank Transfer,REF020879
20880,2024-10-22,3000,Revenue,0.0,11328.38,Supplier Payment,REF020880
20881,2024-04-28,1200,Accounts Receivable,0.0,11396.1,Bank Transfer,REF020881
20882,2024-08-02,1500,Inventory,0.0,20109.56,Monthly Invoice,REF020882
20883,2024-04-29,5000,Salaries Expense,16395.52,0.0,Rent Payment,REF020883
20884,2024-05-17,5000,Salaries Expense,19061.2,0.0,Customer Payment,REF020884
20885,2024-01-25,1200,Accounts Receivable,20296.21,0.0,Supplier Payment,REF020885
20886,2024-11-14,1000,Cash,0.0,67.66,Depreciation,REF020886
20887,2024-03-25,1200,Accounts Receivable,30737.8,0.0,Adjustment Entry,REF020887
20888,2024-07-17,6000,Marketing Expense,0.0,37176.7,Salary Payment,REF020888
20889,2024-04-07,1200,Accounts Receivable,0.0,9157.1,Interest Payment,REF020889
20890,2024-07-19,1200,Accounts Receivable,47839.23,0.0,Monthly Invoice,REF020890
20891,2024-07-15,1500,Inventory,5635.71,0.0,Supplier Payment,REF020891
20892,2024-05-17,5100,Rent Expense,29623.61,0.0,Depreciation,REF020892
20893,2024-05-29,5200,Utilities Expense,0.0,6302.55,Customer Payment,REF020893
20894,2024-12-02,1200,Accounts Receivable,16033.09,0.0,Salary Payment,REF020894
20895,2024-03-04,1500,Inventory,0.0,26897.14,Customer Payment,REF020895
20896,2024-07-06,5200,Utilities Expense,46561.99,0.0,Purchase Order,REF020896
20897,2024-09-02,3000,Revenue,0.0,17846.42,Adjustment Entry,REF020897
20898,2024-04-02,2100,Accrued Liabilities,12431.96,0.0,Rent Payment,REF020898
20899,2024-03-25,2100,Accrued Liabilities,0.0,43081.24,Interest Payment,REF020899
20900,2024-08-15,2100,Accrued Liabilities,0.0,28551.37,Sales Transaction,REF020900
20901,2024-03-29,2000,Accounts Payable,41141.83,0.0,Adjustment Entry,REF020901
20902,2024-10-05,5100,Rent Expense,21074.41,0.0,Bank Transfer,REF020902
20903,2024-08-22,2100,Accrued Liabilities,8349.75,0.0,Bank Transfer,REF020903
20904,2024-03-04,4000,Cost of Goods Sold,0.0,2003.31,Supplier Payment,REF020904
20905,2024-05-17,2100,Accrued Liabilities,27157.41,0.0,Supplier Payment,REF020905
20906,2024-05-30,5200,Utilities Expense,0.0,11329.07,Purchase Order,REF020906
20907,2024-03-08,1000,Cash,0.0,27455.02,Interest Payment,REF020907
20908,2024-12-02,3000,Revenue,4407.65,0.0,Bank Transfer,REF020908
20909,2024-07-27,1500,Inventory,0.0,44106.75,Depreciation,REF020909
20910,2024-06-13,5100,Rent Expense,0.0,3966.45,Monthly Invoice,REF020910
20911,2024-07-31,3000,Revenue,0.0,31245.72,Supplier Payment,REF020911
20912,2024-06-16,1000,Cash,0.0,42491.54,Sales Transaction,REF020912
20913,2024-12-02,1500,Inventory,0.0,28970.25,Utility Bill,REF020913
20914,2024-10-28,1700,Prepaid Expenses,0.0,48201.47,Customer Payment,REF020914
20915,2024-10-23,6000,Marketing Expense,21773.87,0.0,Adjustment Entry,REF020915
20916,2024-09-18,2100,Accrued Liabilities,36844.13,0.0,Utility Bill,REF020916
20917,2024-07-09,5200,Utilities Expense,45594.23,0.0,Bank Transfer,REF020917
20918,2024-09-19,2000,Accounts Payable,0.0,38232.27,Utility Bill,REF020918
20919,2024-12-07,1700,Prepaid Expenses,0.0,26118.47,Salary Payment,REF020919
20920,2024-07-16,2100,Accrued Liabilities,28472.01,0.0,Purchase Order,REF020920
20921,2024-08-08,3000,Revenue,47133.8,0.0,Interest Payment,REF020921
20922,2024-04-13,1200,Accounts Receivable,0.0,35949.06,Customer Payment,REF020922
20923,2024-06-17,6000,Marketing Expense,0.0,44859.34,Utility Bill,REF020923
20924,2024-12-22,1000,Cash,0.0,44472.94,Monthly Invoice,REF020924
20925,2024-10-11,4000,Cost of Goods Sold,0.0,49280.83,Monthly Invoice,REF020925
20926,2024-03-03,1000,Cash,0.0,49734.7,Interest Payment,REF020926
20927,2024-12-26,3000,Revenue,0.0,13685.42,Depreciation,REF020927
20928,2024-05-20,1000,Cash,17908.65,0.0,Supplier Payment,REF020928
20929,2024-01-30,6000,Marketing Expense,33366.60740643337,0.0,Bank Transfer,REF020929
20930,2024-08-14,1700,Prepaid Expenses,0.0,7655.85,Interest Payment,REF020930
20931,2024-07-22,2100,Accrued Liabilities,44212.07,0.0,Depreciation,REF020931
20932,2024-11-07,1000,Cash,17514.59,0.0,Bank Transfer,REF020932
20933,2024-01-08,2100,Accrued Liabilities,0.0,33618.43,Sales Transaction,REF020933
20934,2024-06-18,1000,Cash,47378.45,0.0,Supplier Payment,REF020934
20935,2024-05-29,6000,Marketing Expense,1202.05,0.0,Monthly Invoice,REF020935
20936,2024-08-31,1000,Cash,35119.46,0.0,Bank Transfer,REF020936
20937,2024-09-13,5200,Utilities Expense,0.0,16909.47,Interest Payment,REF020937
20938,2024-11-23,1500,Inventory,0.0,11661.03,Bank Transfer,REF020938
20939,2024-11-03,5000,Salaries Expense,0.0,10758.51,Depreciation,REF020939
20940,2024-07-30,1700,Prepaid Expenses,0.0,25080.67,Depreciation,REF020940
20941,2024-08-01,1000,Cash,0.0,25792.1,Depreciation,REF020941
20942,2024-04-06,6000,Marketing Expense,0.0,33070.91,Utility Bill,REF020942
20943,2024-05-29,4000,Cost of Goods Sold,0.0,22052.27,Interest Payment,REF020943
20944,2024-01-31,1200,Accounts Receivable,33256.06,0.0,Bank Transfer,REF020944
20945,2024-05-16,1700,Prepaid Expenses,31251.52,0.0,Customer Payment,REF020945
20946,2024-08-04,5200,Utilities Expense,0.0,31929.25,Bank Transfer,REF020946
20947,2024-09-11,2100,Accrued Liabilities,0.0,5221.33,Monthly Invoice,REF020947
20948,2024-01-28,1500,Inventory,15762.99,0.0,Monthly Invoice,REF020948
20949,2024-11-14,2100,Accrued Liabilities,0.0,42085.31,Monthly Invoice,REF020949
20950,2024-05-03,5200,Utilities Expense,0.0,35985.34,Adjustment Entry,REF020950
20951,2024-10-22,6000,Marketing Expense,0.0,3418.21,Interest Payment,REF020951
20952,2024-12-30,2000,Accounts Payable,0.0,171.18,Purchase Order,REF020952
20953,2024-05-30,5100,Rent Expense,17929.74,0.0,Utility Bill,REF020953
20954,2024-05-19,2000,Accounts Payable,30550.72,0.0,Utility Bill,REF020954
20955,2024-04-24,6000,Marketing Expense,2657.18,0.0,Salary Payment,REF020955
20956,2024-06-15,2100,Accrued Liabilities,5539.3,0.0,Depreciation,REF020956
20957,2024-07-31,5200,Utilities Expense,13796.09,0.0,Bank Transfer,REF020957
20958,2024-11-01,6000,Marketing Expense,0.0,10115.04,Utility Bill,REF020958
20959,2024-06-13,5100,Rent Expense,0.0,49433.48,Bank Transfer,REF020959
20960,2024-02-01,3000,Revenue,0.0,34032.97,Rent Payment,REF020960
20961,2024-04-10,1000,Cash,21180.25,0.0,Bank Transfer,REF020961
20962,2024-09-05,2100,Accrued Liabilities,0.0,2023.18,Bank Transfer,REF020962
20963,2024-08-12,5200,Utilities Expense,0.0,41628.66,Supplier Payment,REF020963
20964,2024-02-18,5000,Salaries Expense,14794.88,0.0,Purchase Order,REF020964
20965,2024-08-22,2000,Accounts Payable,0.0,16647.8,Bank Transfer,REF020965
20966,2024-10-28,1200,Accounts Receivable,0.0,4116.94,Customer Payment,REF020966
20967,2024-09-04,1700,Prepaid Expenses,0.0,32495.47,Rent Payment,REF020967
20968,2024-04-01,1500,Inventory,40306.78,0.0,Rent Payment,REF020968
20969,2024-04-10,1200,Accounts Receivable,17938.81,0.0,Depreciation,REF020969
20970,2024-10-19,4000,Cost of Goods Sold,0.0,2312.75,Customer Payment,REF020970
20971,2024-11-21,6000,Marketing Expense,2250.54,0.0,Supplier Payment,REF020971
20972,2024-11-25,1700,Prepaid Expenses,14234.06,0.0,Utility Bill,REF020972
20973,2024-01-21,5100,Rent Expense,0.0,48294.88,Customer Payment,REF020973
20974,2024-10-08,1700,Prepaid Expenses,41509.35,0.0,Bank Transfer,REF020974
20975,2024-07-31,1500,Inventory,27437.26,0.0,Bank Transfer,REF020975
20976,2024-11-10,6000,Marketing Expense,30496.76,0.0,Supplier Payment,REF020976
20977,2024-10-05,2000,Accounts Payable,42661.71,0.0,Purchase Order,REF020977
20978,2024-09-19,1500,Inventory,20730.55,0.0,Customer Payment,REF020978
20979,2024-12-13,1700,Prepaid Expenses,0.0,8529.04,Customer Payment,REF020979
20980,2024-10-28,1200,Accounts Receivable,2981.21,0.0,Depreciation,REF020980
20981,2024-03-31,1500,Inventory,42709.03,0.0,Sales Transaction,REF020981
20982,2024-04-24,1700,Prepaid Expenses,0.0,42460.47,Utility Bill,REF020982
20983,2024-04-18,6000,Marketing Expense,47670.8,0.0,Depreciation,REF020983
20984,2024-02-26,1000,Cash,18703.66,0.0,Customer Payment,REF020984
20985,2024-11-08,5000,Salaries Expense,11699.18,0.0,Salary Payment,REF020985
20986,2024-01-28,6000,Marketing Expense,34260.26,0.0,Purchase Order,REF020986
20987,2024-01-11,1700,Prepaid Expenses,12629.07,0.0,Bank Transfer,REF020987
20988,2024-11-22,2000,Accounts Payable,15318.67,0.0,Interest Payment,REF020988
20989,2024-06-02,1700,Prepaid Expenses,25518.61,0.0,Purchase Order,REF020989
20990,2024-06-30,2100,Accrued Liabilities,45007.6,0.0,Utility Bill,REF020990
20991,2024-11-18,5200,Utilities Expense,0.0,18104.78,Bank Transfer,REF020991
20992,2024-07-11,2000,Accounts Payable,13272.83,0.0,Sales Transaction,REF020992
20993,2024-05-26,3000,Revenue,0.0,18262.26,Supplier Payment,REF020993
20994,2024-12-27,1700,Prepaid Expenses,4563.77,0.0,Rent Payment,REF020994
20995,2024-02-25,5100,Rent Expense,0.0,4921.04,Supplier Payment,REF020995
20996,2024-10-14,5000,Salaries Expense,14903.76,0.0,Utility Bill,REF020996
20997,2024-09-07,2100,Accrued Liabilities,11009.01,0.0,Rent Payment,REF020997
20998,2024-10-10,1000,Cash,26275.14,0.0,Supplier Payment,REF020998
20999,2024-07-24,1500,Inventory,11696.76,0.0,Salary Payment,REF020999
21000,2024-03-13,5100,Rent Expense,42142.97,0.0,Adjustment Entry,REF021000
21001,2024-05-04,1000,Cash,457.91,0.0,Purchase Order,REF021001
21002,2024-11-09,1000,Cash,0.0,19400.88,Purchase Order,REF021002
21003,2024-04-16,5100,Rent Expense,36717.22,0.0,Monthly Invoice,REF021003
21004,2024-10-05,6000,Marketing Expense,44038.82,0.0,Interest Payment,REF021004
21005,2024-08-31,2000,Accounts Payable,15264.88,0.0,Purchase Order,REF021005
21006,2024-01-22,4000,Cost of Goods Sold,7848.37,0.0,Monthly Invoice,REF021006
21007,2024-10-04,5100,Rent Expense,0.0,14757.69,Sales Transaction,REF021007
21008,2024-03-21,5100,Rent Expense,0.0,25673.66,Bank Transfer,REF021008
21009,2024-09-22,1700,Prepaid Expenses,0.0,17299.89,Salary Payment,REF021009
21010,2024-05-21,5200,Utilities Expense,0.0,4655.06,Sales Transaction,REF021010
21011,2024-06-24,1000,Cash,12279.63,0.0,Supplier Payment,REF021011
21012,2024-11-03,1200,Accounts Receivable,30178.09,0.0,Utility Bill,REF021012
21013,2024-12-11,1200,Accounts Receivable,7736.0,0.0,Adjustment Entry,REF021013
21014,2024-09-28,1200,Accounts Receivable,0.0,3002.62,Rent Payment,REF021014
21015,2024-07-27,2100,Accrued Liabilities,0.0,39824.29,Depreciation,REF021015
21016,2024-09-27,5000,Salaries Expense,0.0,6610.58,Supplier Payment,REF021016
21017,2024-04-12,2000,Accounts Payable,0.0,10689.49,Monthly Invoice,REF021017
21018,2024-07-16,1700,Prepaid Expenses,6375.94,0.0,Adjustment Entry,REF021018
21019,2024-07-08,3000,Revenue,29630.83,0.0,Monthly Invoice,REF021019
21020,2024-04-10,2100,Accrued Liabilities,7997.35,0.0,Utility Bill,REF021020
21021,2024-05-25,2000,Accounts Payable,0.0,22685.6,Bank Transfer,REF021021
21022,2024-02-06,6000,Marketing Expense,27143.73,0.0,Customer Payment,REF021022
21023,2024-03-24,1000,Cash,26244.1,0.0,Customer Payment,REF021023
21024,2024-02-04,3000,Revenue,0.0,45195.09,Purchase Order,REF021024
21025,2024-01-08,1200,Accounts Receivable,0.0,42331.44,Rent Payment,REF021025
21026,2024-03-02,5000,Salaries Expense,0.0,11927.66,Supplier Payment,REF021026
21027,2024-11-09,5200,Utilities Expense,0.0,33931.99,Salary Payment,REF021027
21028,2024-02-18,4000,Cost of Goods Sold,33148.7,0.0,Adjustment Entry,REF021028
21029,2024-08-31,1700,Prepaid Expenses,0.0,540.51,Depreciation,REF021029
21030,2024-02-05,1200,Accounts Receivable,4783.38,0.0,Adjustment Entry,REF021030
21031,2024-05-30,5200,Utilities Expense,44970.21,0.0,Depreciation,REF021031
21032,2024-06-18,3000,Revenue,0.0,23649.58,Bank Transfer,REF021032
21033,2024-07-29,2000,Accounts Payable,42186.77,0.0,Purchase Order,REF021033
21034,2024-11-12,3000,Revenue,0.0,5925.15,Interest Payment,REF021034
21035,2024-01-27,2000,Accounts Payable,9306.36,0.0,Customer Payment,REF021035
21036,2024-08-01,6000,Marketing Expense,0.0,10501.66,Depreciation,REF021036
21037,2024-01-31,1200,Accounts Receivable,21561.49,0.0,Salary Payment,REF021037
21038,2024-02-19,1700,Prepaid Expenses,29940.2,0.0,Purchase Order,REF021038
21039,2024-04-09,3000,Revenue,0.0,3807.41,Rent Payment,REF021039
21040,2024-11-23,5000,Salaries Expense,29054.64,0.0,Utility Bill,REF021040
21041,2024-10-04,4000,Cost of Goods Sold,0.0,15415.97,Bank Transfer,REF021041
21042,2024-06-23,1700,Prepaid Expenses,6046.33,0.0,Rent Payment,REF021042
21043,2024-02-02,4000,Cost of Goods Sold,0.0,43137.97,Adjustment Entry,REF021043
21044,2024-02-24,5200,Utilities Expense,0.0,20900.79,Depreciation,REF021044
21045,2024-01-13,2000,Accounts Payable,0.0,21625.32,Interest Payment,REF021045
21046,2024-01-10,1000,Cash,0.0,5765.55,Adjustment Entry,REF021046
21047,2024-02-10,1700,Prepaid Expenses,12481.05,0.0,Adjustment Entry,REF021047
21048,2024-11-21,2000,Accounts Payable,23300.18,0.0,Sales Transaction,REF021048
21049,2024-03-12,1200,Accounts Receivable,43348.31,0.0,Customer Payment,REF021049
21050,2024-06-22,4000,Cost of Goods Sold,0.0,23097.99,Customer Payment,REF021050
21051,2024-06-29,4000,Cost of Goods Sold,14418.79,0.0,Utility Bill,REF021051
21052,2024-06-16,5200,Utilities Expense,5409.49,0.0,Sales Transaction,REF021052
21053,2024-05-11,5100,Rent Expense,11992.12,0.0,Customer Payment,REF021053
21054,2024-07-15,5100,Rent Expense,0.0,34094.11,Supplier Payment,REF021054
21055,2024-10-16,6000,Marketing Expense,0.0,42688.32,Purchase Order,REF021055
21056,2024-11-27,1500,Inventory,15447.25,0.0,Rent Payment,REF021056
21057,2024-12-01,4000,Cost of Goods Sold,43360.54,0.0,Customer Payment,REF021057
21058,2024-06-07,5100,Rent Expense,8583.38,0.0,Monthly Invoice,REF021058
21059,2024-03-24,6000,Marketing Expense,0.0,18822.02,Rent Payment,REF021059
21060,2024-12-08,1500,Inventory,25365.66,0.0,Sales Transaction,REF021060
21061,2024-07-22,5100,Rent Expense,0.0,1643.73,Salary Payment,REF021061
21062,2024-11-19,3000,Revenue,14199.86,0.0,Rent Payment,REF021062
21063,2024-05-19,6000,Marketing Expense,0.0,30793.12,Adjustment Entry,REF021063
21064,2024-08-08,5200,Utilities Expense,0.0,31171.49,Depreciation,REF021064
21065,2024-02-18,2100,Accrued Liabilities,22060.86,0.0,Sales Transaction,REF021065
21066,2024-09-06,5200,Utilities Expense,317.68,0.0,Supplier Payment,REF021066
21067,2024-12-12,5000,Salaries Expense,1047.55,0.0,Rent Payment,REF021067
21068,2024-04-10,1200,Accounts Receivable,48310.48,0.0,Monthly Invoice,REF021068
21069,2024-01-08,5100,Rent Expense,25316.34,0.0,Interest Payment,REF021069
21070,2024-11-24,2100,Accrued Liabilities,34870.53,0.0,Salary Payment,REF021070
21071,2024-06-08,1700,Prepaid Expenses,0.0,20005.39,Purchase Order,REF021071
21072,2024-01-07,1500,Inventory,0.0,28115.22,Supplier Payment,REF021072
21073,2024-12-06,1700,Prepaid Expenses,0.0,19188.26,Sales Transaction,REF021073
21074,2024-08-24,6000,Marketing Expense,0.0,31223.52,Customer Payment,REF021074
21075,2024-05-22,6000,Marketing Expense,0.0,33508.48,Bank Transfer,REF021075
21076,2024-07-09,4000,Cost of Goods Sold,0.0,13428.8,Utility Bill,REF021076
21077,2024-03-24,5000,Salaries Expense,27215.83,0.0,Utility Bill,REF021077
21078,2024-01-25,5000,Salaries Expense,38976.8,0.0,Salary Payment,REF021078
21079,2024-11-16,6000,Marketing Expense,19869.34,0.0,Depreciation,REF021079
21080,2024-10-17,1500,Inventory,0.0,8273.26,Salary Payment,REF021080
21081,2024-07-04,2100,Accrued Liabilities,0.0,26940.25,Purchase Order,REF021081
21082,2024-03-15,5100,Rent Expense,0.0,25766.35,Supplier Payment,REF021082
21083,2024-06-22,3000,Revenue,29146.95,0.0,Depreciation,REF021083
21084,2024-12-25,4000,Cost of Goods Sold,0.0,15145.72,Salary Payment,REF021084
21085,2024-10-23,6000,Marketing Expense,25134.95,0.0,Utility Bill,REF021085
21086,2024-06-10,1700,Prepaid Expenses,0.0,24322.84,Bank Transfer,REF021086
21087,2024-04-20,5100,Rent Expense,11980.59,0.0,Salary Payment,REF021087
21088,2024-06-05,1000,Cash,0.0,12280.59,Monthly Invoice,REF021088
21089,2024-08-30,5200,Utilities Expense,0.0,9983.53,Purchase Order,REF021089
21090,2024-02-10,2100,Accrued Liabilities,0.0,46195.2,Customer Payment,REF021090
21091,2024-05-04,5200,Utilities Expense,0.0,26426.9,Rent Payment,REF021091
21092,2024-11-01,1000,Cash,2557.73,0.0,Bank Transfer,REF021092
21093,2024-09-25,5200,Utilities Expense,59.4,0.0,Salary Payment,REF021093
21094,2024-10-04,1700,Prepaid Expenses,44981.49,0.0,Rent Payment,REF021094
21095,2024-01-25,2000,Accounts Payable,0.0,24646.83,Interest Payment,REF021095
21096,2024-02-15,3000,Revenue,47624.5,0.0,Salary Payment,REF021096
21097,2024-07-27,2100,Accrued Liabilities,8164.0,0.0,Adjustment Entry,REF021097
21098,2024-04-09,1700,Prepaid Expenses,0.0,42628.49,Purchase Order,REF021098
21099,2024-06-12,6000,Marketing Expense,0.0,22421.51,Rent Payment,REF021099
21100,2024-07-08,5000,Salaries Expense,0.0,8068.96,Rent Payment,REF021100
21101,2024-03-28,1700,Prepaid Expenses,0.0,24790.16,Supplier Payment,REF021101
21102,2024-01-16,2000,Accounts Payable,46514.56,0.0,Rent Payment,REF021102
21103,2024-06-17,1700,Prepaid Expenses,0.0,808.54,Customer Payment,REF021103
21104,2024-10-22,2000,Accounts Payable,0.0,19535.89,Bank Transfer,REF021104
21105,2024-08-25,6000,Marketing Expense,5664.87,0.0,Adjustment Entry,REF021105
21106,2024-06-28,1000,Cash,0.0,12183.43,Rent Payment,REF021106
21107,2024-04-18,1700,Prepaid Expenses,0.0,21200.98,Bank Transfer,REF021107
21108,2024-11-23,6000,Marketing Expense,3608.54,0.0,Supplier Payment,REF021108
21109,2024-01-01,5100,Rent Expense,0.0,19488.56,Depreciation,REF021109
21110,2024-04-02,1200,Accounts Receivable,0.0,21249.97,Depreciation,REF021110
21111,2024-08-08,5000,Salaries Expense,0.0,46728.52,Bank Transfer,REF021111
21112,2024-09-30,2000,Accounts Payable,0.0,10546.92,Utility Bill,REF021112
21113,2024-10-13,2100,Accrued Liabilities,377.41,0.0,Bank Transfer,REF021113
21114,2024-12-01,3000,Revenue,0.0,3206.79,Depreciation,REF021114
21115,2024-08-26,1500,Inventory,0.0,20779.33,Supplier Payment,REF021115
21116,2024-09-14,5200,Utilities Expense,0.0,43741.88,Sales Transaction,REF021116
21117,2024-12-28,1200,Accounts Receivable,0.0,16265.5,Utility Bill,REF021117
21118,2024-06-02,1700,Prepaid Expenses,28736.36,0.0,Utility Bill,REF021118
21119,2024-02-12,1000,Cash,0.0,21446.98,Depreciation,REF021119
21120,2024-09-21,5000,Salaries Expense,0.0,18943.57,Salary Payment,REF021120
21121,2024-09-24,5200,Utilities Expense,0.0,6917.4,Utility Bill,REF021121
21122,2024-07-01,5200,Utilities Expense,39879.84,0.0,Salary Payment,REF021122
21123,2024-02-24,1500,Inventory,30637.54,0.0,Customer Payment,REF021123
21124,2024-07-01,1500,Inventory,12241.62,0.0,Depreciation,REF021124
21125,2024-01-12,2100,Accrued Liabilities,0.0,45497.89,Sales Transaction,REF021125
21126,2024-11-20,2100,Accrued Liabilities,7212.03,0.0,Rent Payment,REF021126
21127,2024-04-29,1200,Accounts Receivable,0.0,28505.75,Utility Bill,REF021127
21128,2024-08-21,2000,Accounts Payable,45037.59,0.0,Sales Transaction,REF021128
21129,2024-05-29,5200,Utilities Expense,0.0,25411.49,Supplier Payment,REF021129
21130,2024-05-17,6000,Marketing Expense,44353.57,0.0,Rent Payment,REF021130
21131,2024-04-12,2100,Accrued Liabilities,21752.51,0.0,Rent Payment,REF021131
21132,2024-02-08,1200,Accounts Receivable,0.0,45058.54,Supplier Payment,REF021132
21133,2024-06-29,5100,Rent Expense,0.0,40162.35,Rent Payment,REF021133
21134,2024-02-22,1500,Inventory,39392.37,0.0,Depreciation,REF021134
21135,2024-11-04,2000,Accounts Payable,39791.4,0.0,Monthly Invoice,REF021135
21136,2024-06-22,5200,Utilities Expense,37652.08,0.0,Rent Payment,REF021136
21137,2024-02-01,5200,Utilities Expense,0.0,1510.08,Sales Transaction,REF021137
21138,2024-08-20,2000,Accounts Payable,0.0,26298.82,Customer Payment,REF021138
21139,2024-02-15,2000,Accounts Payable,0.0,15930.14,Salary Payment,REF021139
21140,2024-04-23,5100,Rent Expense,16509.1,0.0,Utility Bill,REF021140
21141,2024-11-24,4000,Cost of Goods Sold,0.0,13495.94,Monthly Invoice,REF021141
21142,2024-07-31,4000,Cost of Goods Sold,44340.85,0.0,Bank Transfer,REF021142
21143,2024-04-07,1200,Accounts Receivable,0.0,9261.52,Depreciation,REF021143
21144,2024-07-02,1700,Prepaid Expenses,0.0,36962.83,Interest Payment,REF021144
21145,2024-03-19,6000,Marketing Expense,0.0,41208.18,Utility Bill,REF021145
21146,2024-03-15,1200,Accounts Receivable,15719.14,0.0,Interest Payment,REF021146
21147,2024-04-29,1200,Accounts Receivable,0.0,12938.89,Depreciation,REF021147
21148,2024-06-21,2100,Accrued Liabilities,0.0,47306.88,Adjustment Entry,REF021148
21149,2024-07-31,5000,Salaries Expense,13036.94,0.0,Salary Payment,REF021149
21150,2024-10-10,5100,Rent Expense,0.0,35884.92,Utility Bill,REF021150
21151,2024-07-16,5100,Rent Expense,35273.64,0.0,Bank Transfer,REF021151
21152,2024-06-09,6000,Marketing Expense,19625.12,0.0,Monthly Invoice,REF021152
21153,2024-03-19,5000,Salaries Expense,47446.44,0.0,Utility Bill,REF021153
21154,2024-03-09,5000,Salaries Expense,0.0,22529.79,Utility Bill,REF021154
21155,2024-07-14,3000,Revenue,23607.39,0.0,Utility Bill,REF021155
21156,2024-11-19,5000,Salaries Expense,36328.71,0.0,Purchase Order,REF021156
21157,2024-02-21,2000,Accounts Payable,0.0,39891.29,Bank Transfer,REF021157
21158,2024-06-13,1200,Accounts Receivable,29896.25,0.0,Purchase Order,REF021158
21159,2024-07-22,6000,Marketing Expense,0.0,18047.54,Supplier Payment,REF021159
21160,2024-01-14,1700,Prepaid Expenses,16437.67,0.0,Sales Transaction,REF021160
21161,2024-09-26,3000,Revenue,0.0,1444.87,Bank Transfer,REF021161
21162,2024-05-19,2000,Accounts Payable,0.0,29394.3,Rent Payment,REF021162
21163,2024-02-13,1200,Accounts Receivable,0.0,40539.9,Depreciation,REF021163
